,minimum,maximum
DHORTS,1.521758071966697e-11,-9.574620703459287e-14
DHPDO,198.77960414835414,198.77960414764598
DHPPDA,1.6060204770543887,1.606020477054383
DHPPDA2,0.0,0.0
DHPR,0.0,0.0
DHPS,2.4090307156010353,2.409030715581579
DHQS,3.212040954108856,3.2120409541038972
DHQTi,3.2120409541088555,3.212040954102745
DINSt2pp,0.0,999.9999999999995
DINtex,0.0,1000.0
DKDID,0.0,0.0
DKDID2,0.0,0.0
DKMPPD2,0.0,-9.650932681027509e-11
DKMPPD3,0.0,-1.4291422383167095e-10
DMATT,0.9856766858494598,0.985676685848636
DMPPS,0.0,1000.0
DMPPS2r,-999.0143233141501,0.9856766858489547
DMQMT,0.0,-5.274648800051432e-12
DMQMT2,0.8030102385340089,0.8030102385271909
DMSOR1,0.0,0.0
DMSOR2,0.0,0.0
DMSORdmqpp,0.0,-3.325291541667624e-10
DMSORmqpp,0.0,1000.0
DMSOtex,0.0,1000.0
DMStex,-999.9999999999992,-1.086604667353744e-12
DM_4HBA,0.0,-7.995266042220102e-12
DM_5DRIB,0.0,-7.0365721250336125e-12
DM_5MTR,0.0,-6.682051982350587e-12
DM_AMOB,0.0,-3.6870059029823174e-12
DM_HQN,0.0,-1.0956250479178717e-10
DM_NA1,222.94181853887255,1000.0000000000001
DM_atp_c_,0.0,-3.0610147232406124e-11
DM_btn,0.0,1000.0
DM_dad_5,0.0,-2.3700969844085333e-12
DM_dhptd(c),1.6060204770546245,1.6060204770479358
DM_this[c],3.6338982430598804e-10,0.0
DNMPPA,2.4090307155815824,2.4090307155815758
DNTPPA,2.4090307155815824,2.409030715581574
DOGULNR,0.0,1000.0
DOPA34DHPHEtpp,0.0,0.0
DOPAtex,0.0,0.0
DPCOAK,1.6060204770545987,1.6060204770455122
DPR,0.0,-1.4099723683153689e-11
DRBK,0.0,-1.0409379907794974e-11
DRIBabcpp,0.0,-1.2925737949670029e-11
DRIBtex,0.0,-1.2925737949670025e-11
DRPAr,498.6395576339246,498.6395576328487
DSERt2rpp,0.0,-1.7187090583485054e-10
DTMPK,3.7011675099692263,3.7011675099626755
DURIK1,0.0,-1.3075177041018187e-10
DURIPP,1.4383910130198088e-10,1000.0
DURIt2pp,0.0,1000.0000000000001
DURItex,0.0,1000.0
DUTPDP,0.0,-1.8664297720275718e-11
DXPRIr,8.43341282876249,8.433412828755342
DXPS,8.433412829167278,8.433412828755328
DXYTST,3.072686877551357e-10,0.0
D_LACD,0.0,0.0
D_LACt2pp,-1000.0000000000007,1000.0000000000005
D_PROHOX,0.0,0.0
E4PD,0.0,0.0
EACPR1,0.0,0.0
EACPR2,0.0,0.0
EAR100x,0.0,-2.9618491098851216e-11
EAR10M11x,0.0,0.0
EAR10M12x,6.947899008029894,6.94789900802556
EAR11M12x,6.947899008029894,6.947899008025855
EAR120x,0.0,0.0
EAR12M13x,0.0,0.0
EAR12M14x,6.947899008029894,6.947899008025792
EAR13M14x,6.947899008029894,6.947899008025456
EAR140x,0.0,0.0
EAR14M15x,0.0,0.0
EAR14M16x,6.947899008029894,6.94789900802987
EAR15M16x,6.947899008029894,6.947899008029862
EAR160x,0.0,0.0
EAR180x,0.0,0.0
EAR40x,0.0,0.0
EAR4M5x,0.0,0.0
EAR4M6x,6.947899008029894,6.947899008029853
EAR5M6x,6.947899008029894,6.947899008029867
EAR60x,0.0,0.0
EAR6M7x,0.0,0.0
EAR6M8x,6.947899008029894,6.947899008029872
EAR7M8x,6.947899008029894,6.9478990080298715
EAR80x,0.0,0.0
EAR8M10x,6.947899008029894,6.947899008029873
EAR8M9x,0.0,0.0
EAR9M10x,6.947899008029894,6.947899008029841
