,minimum,maximum
CYTDK1,0.0,-1.1068019272796669e-11
CYTDK2,0.0,-1.12619945677383e-11
CYTDK3,0.0,-1.4299942364425144e-11
CYTDK4,0.0,-1.3190617783810288e-11
CYTK1,90.66943316048479,91.49802840942456
CYTK2,2.1157828460051727e-11,0.0
CZP_NR,-1000.0,1000.0
Cuabc,0.4142976244870291,0.41429762447606094
Cut1,0.0,-9.676496321205708e-12
D5KGK,0.0,-2.639044451237922e-11
D5KGPA,0.0,-2.7217657036452236e-11
DAA_GLC_GLCAASE,0.0,-5.925846435563209e-11
DAA_GLCt,0.0,-7.363905978501221e-11
DAAte,0.0,-7.363905978501221e-11
DADA,0.0,-7.19899007149389e-11
DADNK,0.0,-7.958172994096393e-11
DAGGT,0.0,0.0
DAGK120,0.0,0.0
DAGK140,0.0,0.0
DAGK141,0.0,-1.3832624851326396e-11
DAGK160,0.0,0.0
DAGK161,0.0,-1.60945051905175e-11
DAGK180,0.0,0.0
DAGK181,0.0,-1.5546607141478607e-11
DAHAM,0.0,0.0
